Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Juan Mata,es ESP,FW,Manchester Utd,29,1988,21.4,1098,1345,81.6,16341,3673,585,645,90.7,311,392,79.3,98,160,61.3,5,4.5,4.5,+0.5,51,74,33,13,101,18,8.3,4,12,2,2,24,22,10,0,10,15,33,10,1,Matches,1345,1228,113,37,4,11,111,15,54,38,9,1,1098,4,24,1,0,0,12,20,18,111,15,13,0,0,0,109,3,8,27.3,England
Julien Ngoy,be BEL,MF,Stoke City,19,1997,0.2,4,5,80.0,62,0,1,2,50.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,1,0,1,2,1,0,0,0,0,1,0,0,Matches,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,England
Julián Speroni,ar ARG,GK,Crystal Palace,38,1979,11.0,148,312,47.4,6170,5618,16,16,100.0,35,37,94.6,97,259,37.5,0,0.0,0.0,0.0,0,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,4,0,Matches,312,180,132,43,0,1,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,2,0,100.0,England
Junior Stanislas,eng ENG,"MF,FW",Bournemouth,27,1989,14.3,398,571,69.7,6282,2111,207,268,77.2,151,205,73.7,24,54,44.4,2,1.9,1.8,+0.1,24,40,21,2,63,16,46.7,8,4,4,7,15,8,21,6,15,6,22,15,0,Matches,571,509,57,12,4,2,71,6,38,23,13,0,398,5,33,1,0,0,6,2,1,71,6,8,0,0,0,74,10,25,28.6,England
Jérémy Pied,fr FRA,DF,Southampton,28,1989,2.0,93,123,75.6,1433,643,46,54,85.2,36,43,83.7,7,17,41.2,1,0.2,0.4,+0.8,2,12,5,1,13,9,66.7,8,1,0,6,9,3,3,2,1,8,17,4,0,Matches,123,103,20,0,0,0,7,20,0,0,0,0,93,0,7,0,0,0,1,2,0,7,8,6,0,0,0,15,1,0,100.0,England
Jóhann Berg Guðmundsson,is ISL,MF,Burnley,26,1990,31.5,660,1027,64.3,11965,4451,308,382,80.6,214,313,68.4,107,259,41.3,8,4.7,5.1,+3.3,67,40,30,16,75,43,42.6,16,19,8,20,47,27,21,1,20,34,77,43,0,Matches,1027,858,163,73,2,6,213,3,87,31,40,6,660,6,33,2,0,0,18,33,2,213,34,27,0,0,0,179,39,49,44.3,England
Jürgen Locadia,cw CUW,"FW,MF",Brighton,23,1993,2.5,38,55,69.1,697,140,18,23,78.3,9,15,60.0,8,9,88.9,1,0.1,0.0,+0.9,1,4,0,0,4,1,0.0,0,1,0,0,1,1,0,0,0,1,2,1,1,Matches,55,51,4,0,1,0,3,1,0,0,0,0,38,0,4,0,0,0,2,3,2,3,1,0,0,0,0,12,1,10,9.1,England
Karl Darlow,wls WAL,GK,Newcastle Utd,26,1990,10.0,174,334,52.1,6615,5845,19,19,100.0,56,58,96.6,99,257,38.5,0,0.0,0.0,0.0,0,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,3,4,Matches,334,203,131,44,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,2,0,100.0,England
Kasey Palmer,jm JAM,"MF,FW",Huddersfield,20,1996,1.9,43,58,74.1,650,193,27,32,84.4,13,18,72.2,2,5,40.0,0,0.1,0.3,-0.1,1,4,2,0,6,6,25.0,2,3,1,2,8,6,5,0,5,0,6,2,0,Matches,58,54,4,0,1,1,4,1,3,0,1,1,43,0,1,2,0,0,4,1,0,4,0,3,0,0,0,8,2,7,22.2,England
Kasper Schmeichel,dk DEN,GK,Leicester City,30,1986,32.9,614,1142,53.8,24575,19644,33,36,91.7,175,186,94.1,405,915,44.3,0,0.1,0.1,-0.1,1,22,1,0,6,1,33.3,1,0,0,1,3,2,1,0,1,0,1,18,5,Matches,1142,715,424,151,0,18,0,0,0,0,0,0,614,3,1,3,0,0,0,6,0,0,0,0,0,0,1,42,11,0,100.0,England
Kelechi Iheanacho,ng NGA,"FW,MF",Leicester City,20,1996,9.2,197,255,77.3,2707,585,118,143,82.5,53,63,84.1,13,25,52.0,3,2.3,2.1,+0.7,11,15,12,0,26,9,15.0,3,5,1,3,20,17,10,2,8,3,12,4,0,Matches,255,241,12,0,9,2,5,2,0,0,0,0,197,2,6,2,0,0,17,9,4,5,3,6,0,0,0,36,6,17,26.1,England
Kenedy,br BRA,"MF,DF",Newcastle Utd,21,1996,11.4,297,408,72.8,4218,1296,174,208,83.7,84,119,70.6,20,41,48.8,2,1.7,1.8,+0.3,13,14,12,6,21,31,34.3,16,13,2,12,35,23,12,1,11,14,45,11,0,Matches,408,361,46,6,2,3,38,18,22,12,4,1,297,1,19,1,0,0,15,20,0,38,14,17,1,0,0,84,2,17,10.5,England
Kevin De Bruyne,be BEL,MF,Manchester City,26,1991,34.1,2351,3008,78.2,39772,11181,1154,1322,87.3,885,1090,81.2,221,376,58.8,16,11.1,11.7,+4.9,105,258,119,11,388,62,28.8,23,25,14,23,80,57,45,2,43,25,87,14,2,Matches,3008,2707,279,68,41,44,248,45,151,12,71,2,2351,22,67,2,0,0,30,33,2,248,25,43,1,0,0,207,14,16,46.7,England
Kevin Long,ie IRL,DF,Burnley,26,1990,16.0,389,546,71.2,8719,3177,99,134,73.9,195,245,79.6,88,149,59.1,2,1.3,1.2,+0.7,6,23,0,0,28,32,61.5,28,4,0,16,26,10,25,14,11,19,51,129,1,Matches,546,535,9,8,0,7,2,1,0,0,0,0,389,2,5,1,0,0,15,21,1,2,19,23,0,1,1,68,78,57,57.8,England
Kevin Mirallas,be BEL,"FW,MF",Everton,29,1987,1.5,44,59,74.6,734,119,17,20,85.0,22,28,78.6,3,5,60.0,0,0.1,0.0,-0.1,1,3,0,0,3,4,0.0,1,2,1,0,1,1,0,0,0,0,4,3,0,Matches,59,53,5,1,0,0,4,0,1,1,0,0,44,1,3,1,0,0,1,2,0,4,0,3,0,0,0,6,2,2,50.0,England
Kevin Wimmer,at AUT,DF,Stoke City,24,1992,14.7,448,584,76.7,8481,3862,198,217,91.2,182,235,77.4,59,114,51.8,0,0.2,0.1,-0.2,3,45,0,0,40,24,45.0,17,7,0,9,20,11,25,12,13,30,54,88,0,Matches,584,484,100,22,0,13,2,78,0,0,0,0,448,0,5,5,0,0,20,6,0,2,30,17,0,0,0,55,19,24,44.2,England
Ki Sung-yueng,kr KOR,MF,Swansea City,28,1989,20.8,758,903,83.9,14235,3472,312,344,90.7,321,363,88.4,102,153,66.7,2,1.5,1.9,+0.5,19,52,11,1,64,25,25.0,10,13,2,4,16,12,16,1,15,32,57,23,0,Matches,903,800,100,55,1,18,62,2,42,31,9,0,758,3,11,2,0,0,10,17,1,62,32,18,0,0,0,95,5,21,19.2,England
Kieran Gibbs,eng ENG,DF,West Brom,27,1989,31.4,1000,1391,71.9,15562,6257,533,618,86.2,378,546,69.2,64,165,38.8,1,1.8,2.2,-0.8,22,66,23,16,97,41,53.3,27,10,4,16,30,14,32,12,20,48,89,102,0,Matches,1391,1077,304,7,0,3,74,293,4,4,0,0,1000,10,23,3,0,0,22,11,1,74,48,24,0,0,0,169,41,39,51.3,England
Kieran Trippier,eng ENG,DF,Tottenham,26,1990,21.3,1262,1638,77.0,23952,7379,470,528,89.0,624,760,82.1,150,290,51.7,5,4.2,2.9,+0.8,40,88,44,10,114,52,47.7,29,21,2,21,44,23,31,6,25,20,72,53,1,Matches,1638,1335,292,25,5,8,122,239,28,11,14,1,1262,11,28,1,0,0,18,20,3,122,20,30,0,0,0,147,35,29,54.7,England
Kiko Femenía,es ESP,"DF,FW",Watford,26,1991,19.0,807,1004,80.4,11700,4042,502,558,90.0,237,294,80.6,41,91,45.1,1,1.8,2.1,-0.8,17,43,27,11,72,36,51.9,22,11,3,14,27,13,15,2,13,34,70,31,1,Matches,1004,849,154,4,1,5,60,149,1,0,0,0,807,1,27,2,0,0,7,21,2,60,34,28,0,0,0,108,10,15,40.0,England
Konstantinos Mavropanos,gr GRE,DF,Arsenal,19,1997,2.2,91,103,88.3,1645,602,36,38,94.7,45,48,93.8,8,12,66.7,0,0.0,0.0,0.0,0,6,0,0,5,1,50.0,1,0,0,1,2,1,4,3,1,6,7,11,1,Matches,103,101,2,2,0,2,0,0,0,0,0,0,91,0,2,0,1,0,2,3,0,0,6,1,0,0,0,14,3,6,33.3,England
Kostas Stafylidis,gr GRE,"DF,MF",Stoke City,23,1993,3.7,98,147,66.7,1562,577,43,51,84.3,44,68,64.7,6,15,40.0,0,0.0,0.1,0.0,2,5,1,0,8,12,66.7,6,4,2,6,9,3,7,2,5,5,17,19,0,Matches,147,102,44,2,0,0,10,42,0,0,0,0,98,1,5,0,0,0,4,5,1,10,5,6,0,0,0,15,3,2,60.0,England
Kurt Zouma,fr FRA,DF,Stoke City,22,1994,32.1,869,1154,75.3,17015,7595,339,385,88.1,400,516,77.5,113,207,54.6,0,0.4,0.3,-0.4,6,74,3,0,86,50,75.0,35,13,2,21,28,7,42,23,19,61,111,246,2,Matches,1154,999,149,33,0,24,11,116,0,0,0,0,869,6,13,1,0,0,19,21,1,11,61,38,0,0,0,145,109,31,77.9,England
Kyle Bartley,eng ENG,DF,Swansea City,26,1991,2.6,93,115,80.9,1796,686,32,37,86.5,51,57,89.5,9,18,50.0,0,0.3,0.2,-0.3,2,8,0,0,7,3,100.0,3,0,0,2,2,0,6,6,0,4,7,21,0,Matches,115,112,3,3,0,1,0,0,0,0,0,0,93,0,2,2,0,0,5,1,0,0,4,2,0,0,0,3,14,3,82.4,England
Kyle Naughton,eng ENG,DF,Swansea City,28,1988,33.7,1525,2111,72.2,25319,10879,791,929,85.1,582,804,72.4,123,277,44.4,2,0.5,0.8,+1.5,12,160,17,7,193,92,54.0,49,35,8,54,100,46,60,13,47,60,152,144,4,Matches,2111,1679,427,21,0,16,62,406,0,0,0,0,1525,5,59,1,0,0,31,24,0,62,60,60,0,0,1,198,68,67,50.4,England
Kyle Walker,eng ENG,DF,Manchester City,27,1990,30.9,2307,2682,86.0,37708,9574,1149,1250,91.9,932,1046,89.1,167,273,61.2,6,4.6,5.1,+1.4,29,221,32,4,221,47,58.1,20,21,6,18,31,13,21,2,19,29,76,75,2,Matches,2682,2382,299,36,0,28,56,263,0,0,0,0,2307,1,39,4,2,1,17,19,2,56,29,31,0,0,1,175,69,33,67.6,England
Kyle Walker-Peters,eng ENG,DF,Tottenham,20,1997,2.1,101,131,77.1,1608,479,56,63,88.9,35,50,70.0,9,13,69.2,2,1.2,1.0,+0.8,3,5,4,2,8,5,50.0,4,1,0,2,4,2,2,0,2,3,8,8,0,Matches,131,106,25,0,0,0,9,25,0,0,0,0,101,0,4,0,0,0,1,4,0,9,3,4,0,0,0,9,2,4,33.3,England
Lasse Sørensen,dk DEN,MF,Stoke City,17,1999,0.8,41,56,73.2,711,350,20,26,76.9,16,19,84.2,5,7,71.4,0,0.1,0.1,-0.1,2,6,0,0,2,2,20.0,2,0,0,1,5,4,2,0,2,0,2,3,0,Matches,56,54,1,1,0,0,1,0,0,0,0,0,41,1,3,0,0,0,2,0,0,1,0,2,0,0,0,3,0,1,0.0,England
Laurent Depoitre,be BEL,FW,Huddersfield,28,1988,20.2,275,486,56.6,3620,526,146,247,59.1,85,150,56.7,11,17,64.7,1,1.4,0.4,-0.4,14,20,0,0,21,14,14.3,4,8,2,3,21,18,15,3,12,11,25,36,0,Matches,486,454,31,0,1,0,3,0,0,0,0,0,275,1,12,1,0,0,28,16,6,3,11,8,1,0,0,65,126,142,47.0,England
Laurent Koscielny,fr FRA,DF,Arsenal,31,1985,24.7,1563,1765,88.6,31024,12028,523,574,91.1,841,910,92.4,185,241,76.8,0,0.4,0.7,-0.4,7,137,3,0,124,43,57.6,27,12,4,19,33,14,28,15,13,54,97,138,3,Matches,1765,1705,54,45,2,25,5,9,0,0,0,0,1563,6,7,4,0,0,14,26,2,5,54,21,0,0,0,160,77,59,56.6,England
Lee Chung-yong,kr KOR,"FW,MF",Crystal Palace,29,1988,1.5,58,77,75.3,711,152,37,39,94.9,15,24,62.5,2,6,33.3,0,0.1,0.1,-0.1,2,1,1,0,2,2,,0,1,1,0,0,0,3,0,3,2,4,0,1,Matches,77,73,4,0,0,0,7,3,1,0,1,0,58,0,3,0,0,0,1,2,0,7,2,0,0,0,0,7,2,4,33.3,England
Lee Grant,eng ENG,GK,Stoke City,34,1983,3.0,57,93,61.3,2162,1870,7,7,100.0,18,18,100.0,32,67,47.8,0,0.0,0.0,0.0,0,4,0,0,0,1,100.0,1,0,0,1,1,0,0,0,0,0,1,0,0,Matches,93,54,38,15,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,,England
Leighton Baines,eng ENG,DF,Everton,32,1984,21.2,774,1009,76.7,12799,5667,397,438,90.6,298,369,80.8,61,140,43.6,3,1.9,2.3,+1.1,24,71,21,9,84,25,64.3,18,3,4,9,14,5,18,6,12,25,50,56,0,Matches,1009,782,221,26,0,2,75,174,21,14,7,0,774,6,35,1,0,0,7,17,1,75,25,13,0,0,0,87,14,20,41.2,England
Leon Britton,eng ENG,MF,Swansea City,34,1982,3.4,127,138,92.0,2255,403,49,53,92.5,70,74,94.6,7,8,87.5,0,0.0,0.0,0.0,0,6,0,0,11,6,62.5,0,5,1,5,8,3,3,1,2,1,7,1,0,Matches,138,132,6,6,0,0,1,0,0,0,0,0,127,0,0,1,0,0,7,1,0,1,1,5,0,0,0,19,0,4,0.0,England
Leonardo Ulloa,ar ARG,FW,Brighton,31,1986,3.0,86,122,70.5,1027,263,58,76,76.3,20,29,69.0,0,1,0.0,0,0.2,0.3,-0.2,6,9,3,0,15,3,14.3,0,1,2,1,7,6,1,0,1,0,3,3,0,Matches,122,120,1,0,1,0,0,1,0,0,0,0,86,1,2,0,0,0,7,3,4,0,0,1,0,0,0,8,23,40,36.5,England
Leonardo Ulloa,ar ARG,FW,Leicester City,31,1986,0.2,12,14,85.7,179,36,5,5,100.0,4,5,80.0,1,1,100.0,0,0.3,0.0,-0.3,1,1,0,0,2,1,,0,0,1,0,0,0,0,0,0,0,1,1,0,Matches,14,14,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,33.3,England
Leroy Fer,nl NED,MF,Swansea City,27,1990,15.5,515,643,80.1,9132,1993,234,278,84.2,199,235,84.7,65,98,66.3,1,1.0,0.8,0.0,10,52,9,1,66,44,43.3,18,21,5,13,30,17,18,4,14,12,56,24,3,Matches,643,627,15,11,3,10,8,2,0,0,0,0,515,1,9,5,0,0,28,26,1,8,12,32,0,0,0,76,41,22,65.1,England
Leroy Sané,de GER,FW,Manchester City,21,1996,26.9,957,1208,79.2,12637,2561,588,681,86.3,256,317,80.8,36,79,45.6,15,6.8,7.2,+8.2,57,27,41,6,68,27,36.4,14,7,6,8,22,14,22,1,21,13,40,6,0,Matches,1208,1125,80,4,2,2,93,21,55,2,39,0,957,3,30,4,0,0,24,27,7,93,13,21,0,0,0,122,15,13,53.6,England
Levi Lumeka,eng ENG,FW,Crystal Palace,18,1998,0.3,5,11,45.5,41,9,5,6,83.3,0,1,0.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,0,1,,1,0,0,0,0,0,0,0,0,1,2,0,0,Matches,11,11,0,0,0,0,4,0,0,0,0,0,5,0,2,0,0,0,0,0,0,4,1,1,0,0,0,2,0,1,0.0,England
Lewis Cook,eng ENG,MF,Bournemouth,20,1997,24.9,989,1263,78.3,19152,6531,394,486,81.1,428,494,86.6,147,229,64.2,2,1.6,2.2,+0.4,28,176,27,5,173,67,37.7,37,30,0,26,69,43,33,12,21,35,102,25,2,Matches,1263,1221,41,21,5,15,29,5,15,9,1,1,989,1,17,5,0,0,33,20,1,29,35,35,0,0,0,198,14,26,35.0,England
Lewis Dunk,eng ENG,DF,Brighton,25,1991,38.0,1189,1529,77.8,26092,8945,377,423,89.1,545,612,89.1,242,436,55.5,1,1.2,0.4,-0.2,11,65,5,1,54,67,52.1,49,18,0,25,48,23,73,58,15,71,138,230,2,Matches,1529,1466,52,37,3,61,7,15,0,0,0,0,1189,11,13,7,0,0,36,17,0,7,71,33,0,0,4,252,120,73,62.2,England
Liam Rosenior,eng ENG,DF,Brighton,33,1984,1.8,60,89,67.4,1102,631,27,34,79.4,23,31,74.2,9,18,50.0,0,0.0,0.0,0.0,0,4,0,0,5,4,40.0,2,1,1,2,5,3,2,1,1,4,8,7,0,Matches,89,66,22,0,0,0,1,22,0,0,0,0,60,1,3,0,0,0,1,0,0,1,4,3,0,0,0,5,2,1,66.7,England
Loris Karius,de GER,GK,Liverpool,24,1993,19.0,455,630,72.2,11925,9119,68,68,100.0,264,265,99.6,123,293,42.0,0,0.0,0.0,0.0,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,4,0,Matches,630,487,140,37,0,1,0,0,0,0,0,0,455,3,1,1,0,0,2,3,0,0,1,0,0,2,0,35,7,1,87.5,England
Lucas Moura,br BRA,"FW,MF",Tottenham,24,1992,2.3,88,114,77.2,1247,262,56,67,83.6,30,39,76.9,1,2,50.0,1,0.3,0.5,+0.7,6,3,2,0,12,4,33.3,3,0,1,1,3,2,2,0,2,2,6,2,0,Matches,114,114,0,0,0,0,1,0,0,0,0,0,88,0,4,0,0,0,4,7,0,1,2,2,0,0,0,12,4,1,80.0,England
Luciano Narsingh,nl NED,"FW,MF",Swansea City,26,1990,6.9,163,219,74.4,2205,524,113,130,86.9,41,57,71.9,5,11,45.5,0,1.1,0.5,-1.1,11,12,9,4,15,7,28.6,1,5,1,2,7,5,7,0,7,3,10,3,0,Matches,219,216,3,1,0,1,23,2,0,0,0,0,163,0,10,0,0,0,3,11,4,23,3,5,0,0,0,32,2,15,11.8,England
Luka Milivojević,rs SRB,MF,Crystal Palace,26,1991,34.2,1343,1701,79.0,25224,8439,541,626,86.4,593,701,84.6,175,294,59.5,1,1.0,1.5,0.0,21,173,17,2,180,85,36.0,40,37,8,31,86,55,50,12,38,71,156,81,3,Matches,1701,1613,83,54,3,20,39,5,24,12,1,4,1343,5,32,8,0,0,69,33,1,39,71,52,0,0,0,274,48,43,52.7,England
Lukas Nmecha,de GER,FW,Manchester City,18,1998,0.2,5,5,100.0,50,3,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,England
Luke Shaw,eng ENG,DF,Manchester Utd,22,1995,8.8,465,585,79.5,6012,2057,278,308,90.3,137,173,79.2,12,38,31.6,0,0.4,0.3,-0.4,9,39,9,0,48,18,61.1,10,7,1,11,18,7,16,2,14,4,22,22,1,Matches,585,495,89,5,0,2,30,77,7,0,6,0,465,1,23,2,0,0,4,8,0,30,4,15,0,0,0,42,17,19,47.2,England
Lys Mousset,fr FRA,"FW,MF",Bournemouth,21,1996,6.6,103,173,59.5,1464,445,64,103,62.1,28,44,63.6,6,10,60.0,0,0.8,0.5,-0.8,4,15,4,0,16,9,0.0,6,3,0,0,8,8,5,2,3,3,12,9,0,Matches,173,166,5,0,0,0,9,1,0,0,0,0,103,2,10,1,0,0,11,10,0,9,3,5,0,0,0,24,8,22,26.7,England
Mamadou Sakho,fr FRA,DF,Crystal Palace,27,1990,17.8,632,744,84.9,10900,4934,271,301,90.0,305,339,90.0,41,75,54.7,2,1.1,0.2,+0.9,2,22,1,0,43,21,56.3,15,5,1,9,16,7,19,11,8,30,51,101,3,Matches,744,720,20,19,1,3,0,1,0,0,0,0,632,4,4,1,0,0,3,9,0,0,30,14,0,0,0,140,39,35,52.7,England
Mame Biram Diouf,sn SEN,"FW,DF",Stoke City,29,1987,28.8,347,630,55.1,4835,1503,213,320,66.6,108,201,53.7,10,38,26.3,2,1.9,0.9,+0.1,20,26,7,2,43,48,38.1,26,15,7,8,21,13,22,0,22,14,62,76,1,Matches,630,584,41,0,0,0,34,33,0,0,0,0,347,5,31,6,0,0,38,39,23,34,14,36,0,0,0,75,142,158,47.3,England
Manolo Gabbiadini,it ITA,FW,Southampton,25,1991,12.0,158,228,69.3,1799,178,106,129,82.2,34,50,68.0,2,10,20.0,0,0.5,0.5,-0.5,7,3,5,0,12,3,6.7,0,2,1,1,15,14,3,0,3,4,7,6,0,Matches,228,206,22,0,1,1,5,0,0,0,0,0,158,0,10,2,0,0,14,7,10,5,4,2,0,0,0,22,14,36,28.0,England
Manuel Lanzini,ar ARG,"MF,FW",West Ham,24,1993,22.7,1085,1309,82.9,16247,4292,608,672,90.5,356,422,84.4,70,137,51.1,6,4.1,3.0,+1.9,40,104,35,3,156,20,5.9,6,11,3,2,34,32,7,1,6,30,50,5,2,Matches,1309,1176,125,48,6,4,83,5,51,32,13,0,1085,8,18,4,0,0,9,35,3,83,30,11,1,0,0,165,3,10,23.1,England
Marc Albrighton,eng ENG,"MF,FW",Leicester City,27,1989,28.2,771,1298,59.4,14418,5905,365,436,83.7,259,408,63.5,122,337,36.2,7,5.7,4.7,+1.3,46,98,36,19,114,52,30.8,16,29,7,16,52,36,32,4,28,27,79,34,0,Matches,1298,1124,162,28,11,20,217,64,65,50,9,0,771,12,64,5,1,0,20,26,2,217,27,33,0,1,0,172,11,15,42.3,England
Marc Pugh,eng ENG,"MF,FW",Bournemouth,30,1987,10.9,388,512,75.8,5977,1689,211,248,85.1,136,182,74.7,26,58,44.8,0,0.5,1.1,-0.5,10,28,15,2,52,7,20.0,2,4,1,2,10,8,6,1,5,13,20,13,2,Matches,512,495,15,1,3,5,32,9,5,1,0,0,388,2,12,2,0,0,7,9,2,32,13,3,0,0,0,48,7,15,31.8,England
Marcos Alonso,es ESP,"DF,MF",Chelsea,26,1990,31.7,1333,1721,77.5,21762,6115,656,751,87.4,555,665,83.5,86,176,48.9,2,2.8,2.2,-0.8,34,55,26,11,103,51,52.3,30,18,3,23,44,21,36,5,31,47,98,76,1,Matches,1721,1424,288,19,0,10,96,269,0,0,0,0,1333,9,72,6,0,0,26,31,8,96,47,33,0,0,0,193,59,52,53.2,England
Marcos Rojo,ar ARG,DF,Manchester Utd,27,1990,7.1,295,362,81.5,5448,2286,121,131,92.4,137,155,88.4,31,64,48.4,0,0.1,0.1,-0.1,2,27,0,0,13,7,12.5,6,0,1,1,8,7,11,6,5,7,14,56,2,Matches,362,352,10,7,0,5,1,3,0,0,0,0,295,0,3,6,0,0,8,4,0,1,7,5,0,1,0,37,16,6,72.7,England
Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,19,1997,20.1,470,674,69.7,6278,1425,281,324,86.7,114,157,72.6,22,81,27.2,5,3.8,3.3,+1.2,22,22,24,4,46,14,33.3,4,5,5,6,18,12,18,0,18,8,22,19,0,Matches,674,599,68,7,8,8,81,10,41,24,10,0,470,7,28,3,0,0,21,17,9,81,8,11,0,0,0,52,18,24,42.9,England
Mario Lemina,ga GAB,MF,Southampton,23,1993,19.1,857,987,86.8,14283,3476,414,457,90.6,335,372,90.1,80,120,66.7,1,0.7,0.7,+0.3,8,68,6,1,86,55,40.0,21,29,5,12,30,18,18,6,12,36,91,36,4,Matches,987,977,7,4,6,9,10,3,0,0,0,0,857,3,5,2,0,0,28,16,2,10,36,40,0,0,0,139,25,12,67.6,England
Mark Noble,eng ENG,MF,West Ham,30,1987,26.7,1127,1367,82.4,21353,6408,456,516,88.4,473,544,86.9,163,236,69.1,0,1.8,2.3,-1.8,20,110,27,4,143,61,21.1,32,22,7,16,76,60,28,10,18,47,108,32,1,Matches,1367,1251,105,66,8,22,23,9,7,1,3,3,1127,11,23,6,0,0,28,46,2,23,47,36,0,0,0,222,10,14,41.7,England
Marko Arnautović,at AUT,"FW,MF",West Ham,28,1989,25.7,505,757,66.7,6653,1499,312,399,78.2,138,220,62.7,18,58,31.0,6,4.3,4.2,+1.7,35,26,17,4,52,21,36.8,9,8,4,7,19,12,20,3,17,13,34,35,0,Matches,757,722,34,11,9,2,61,11,3,1,2,0,505,1,39,5,1,0,35,29,43,61,13,16,0,0,0,103,22,39,36.1,England
Marko Grujić,rs SRB,"MF,DF",Liverpool,21,1996,0.2,11,14,78.6,189,75,4,6,66.7,7,7,100.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,1,2,100.0,0,1,1,2,2,0,0,0,0,0,2,0,0,Matches,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0.0,England
Markus Suttner,at AUT,DF,Brighton,30,1987,13.1,435,613,71.0,8260,3590,184,208,88.5,178,238,74.8,64,141,45.4,0,0.3,0.6,-0.3,6,39,7,4,56,25,45.5,18,4,3,10,22,12,16,2,14,12,37,49,1,Matches,613,470,140,9,1,3,45,127,4,4,0,0,435,3,13,0,0,0,5,2,0,45,12,15,0,0,0,59,14,13,51.9,England
Marouane Fellaini,be BEL,MF,Manchester Utd,29,1987,6.9,336,398,84.4,4620,1237,185,212,87.3,101,120,84.2,17,27,63.0,0,0.2,0.2,-0.2,5,25,0,0,19,15,18.2,6,8,1,2,11,9,12,3,9,14,29,19,1,Matches,398,393,4,3,0,1,3,1,0,0,0,0,336,1,1,1,0,0,13,12,3,3,14,8,0,0,0,46,37,25,59.7,England
Martin Cranie,eng ENG,DF,Huddersfield,30,1986,2.0,72,91,79.1,1561,536,16,19,84.2,45,51,88.2,11,20,55.0,0,0.0,0.0,0.0,0,5,0,0,1,3,0.0,2,1,0,0,1,1,3,3,0,1,4,10,0,Matches,91,89,2,1,0,0,0,1,0,0,0,0,72,0,1,0,0,0,0,0,0,0,1,2,0,0,0,9,2,2,50.0,England
Martin Dúbravka,sk SVK,GK,Newcastle Utd,28,1989,12.0,203,348,58.3,6648,5297,24,24,100.0,93,94,98.9,86,230,37.4,0,0.0,0.0,0.0,0,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,3,2,Matches,348,212,136,43,0,1,0,0,0,0,0,0,203,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,100.0,England
Martin Kelly,eng ENG,DF,Crystal Palace,27,1990,13.3,284,394,72.1,5365,2459,124,142,87.3,121,151,80.1,35,87,40.2,0,0.1,0.2,-0.1,2,19,0,0,16,19,53.8,15,4,0,14,26,12,16,11,5,9,28,67,3,Matches,394,344,48,5,0,1,6,43,0,0,0,0,284,2,5,1,0,0,8,4,0,6,9,13,0,0,1,43,27,36,42.9,England
