Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Martín Cáceres,uy URU,DF,Hellas Verona,30,1987,12.9,404,562,71.9,7347,3518,174,220,79.1,173,224,77.2,47,93,50.5,1,0.3,0.3,+0.7,4,34,4,1,48,16,38.9,14,1,1,7,18,11,9,5,4,19,35,41,1,Matches,562,463,96,8,1,5,19,88,0,0,0,0,404,3,12,3,0,0,7,15,0,19,19,11,0,0,0,89,19,13,59.4,Italy
Martín Cáceres,uy URU,DF,Lazio,30,1987,4.9,191,235,81.3,3678,1285,81,94,86.2,78,89,87.6,31,41,75.6,0,0.5,0.5,-0.5,5,22,4,3,20,12,71.4,9,2,1,10,14,4,4,4,0,4,16,13,0,Matches,235,220,14,6,0,5,6,8,0,0,0,0,191,1,9,0,0,0,1,1,0,6,4,7,0,0,0,34,5,8,38.5,Italy
Massimo Coda,it ITA,FW,Benevento,28,1988,15.7,243,352,69.0,3630,669,142,188,75.5,68,101,67.3,22,27,81.5,1,1.3,1.4,-0.3,21,14,10,1,35,12,15.4,3,4,5,2,13,11,7,2,5,6,18,11,0,Matches,352,311,37,0,3,8,7,0,0,0,0,0,243,4,11,1,0,0,18,8,23,7,6,9,1,0,0,45,38,56,40.4,Italy
Massimo Gobbi,it ITA,DF,Chievo,36,1980,22.8,929,1284,72.4,15923,7737,433,481,90.0,374,502,74.5,95,227,41.9,2,3.0,1.3,-1.0,25,89,32,17,134,24,42.3,13,9,2,11,26,15,20,5,15,22,46,90,1,Matches,1284,1034,236,21,1,3,73,215,0,0,0,0,929,14,28,3,0,0,26,9,3,73,22,18,0,2,0,104,18,19,48.6,Italy
Mateo Musacchio,ar ARG,DF,Milan,26,1990,13.4,867,971,89.3,17370,7187,267,287,93.0,494,523,94.5,102,152,67.1,1,0.8,0.5,+0.2,7,90,8,1,104,22,50.0,13,7,2,8,16,8,9,3,6,12,34,58,1,Matches,971,919,50,40,0,5,1,10,0,0,0,0,867,2,2,2,0,0,10,3,2,1,12,15,0,0,0,62,13,26,33.3,Italy
Matteo Bianchetti,it ITA,DF,Hellas Verona,24,1993,1.4,50,68,73.5,842,525,26,28,92.9,20,24,83.3,3,12,25.0,0,0.0,0.0,0.0,0,3,1,1,7,3,33.3,3,0,0,1,3,2,3,2,1,2,5,8,0,Matches,68,53,15,1,0,0,4,14,0,0,0,0,50,0,3,1,0,0,2,1,0,4,2,1,0,0,0,6,4,3,57.1,Italy
Matteo Politano,it ITA,FW,Sassuolo,23,1993,31.2,720,1105,65.2,12213,3584,348,442,78.7,287,406,70.7,65,173,37.6,4,6.9,5.9,-2.9,62,60,41,13,102,23,9.4,8,10,5,3,32,29,13,2,11,14,37,13,0,Matches,1105,970,127,23,13,5,183,30,64,25,27,3,720,8,60,1,0,0,21,55,10,183,14,16,1,0,0,130,12,50,19.4,Italy
Mattia Bani,it ITA,DF,Chievo,23,1993,14.6,524,637,82.3,11301,3922,149,172,86.6,276,310,89.0,93,142,65.5,0,0.0,0.1,0.0,0,26,2,0,32,28,42.3,22,6,0,11,26,15,19,10,9,27,55,111,0,Matches,637,611,24,13,0,10,5,11,0,0,0,0,524,2,5,5,1,0,19,12,1,5,27,20,0,0,0,65,39,25,60.9,Italy
Mattia Caldara,it ITA,DF,Atalanta,23,1994,24.0,862,1026,84.0,18741,5326,210,260,80.8,478,534,89.5,160,200,80.0,1,0.1,0.2,+0.9,2,25,1,0,42,39,39.4,15,24,0,13,33,20,31,18,13,41,80,113,1,Matches,1026,964,61,58,0,13,0,3,0,0,0,0,862,1,7,5,0,0,38,31,3,0,41,26,2,0,0,201,45,31,59.2,Italy
Mattia De Sciglio,it ITA,DF,Juventus,24,1992,10.8,705,803,87.8,12231,3667,323,348,92.8,306,344,89.0,66,84,78.6,0,0.3,0.4,-0.3,6,52,6,3,59,22,69.2,7,13,2,9,13,4,12,2,10,14,36,32,0,Matches,803,706,96,7,0,4,22,89,0,0,0,0,705,1,16,1,0,0,7,2,1,22,14,17,0,0,0,55,13,6,68.4,Italy
Mattia Destro,it ITA,FW,Bologna,26,1991,18.0,192,302,63.6,2575,622,121,169,71.6,52,76,68.4,6,14,42.9,2,1.4,0.9,+0.6,13,10,9,0,27,15,27.3,4,9,2,3,11,8,10,1,9,5,20,26,0,Matches,302,282,16,1,1,1,4,1,0,0,0,0,192,4,19,3,0,0,37,32,13,4,5,13,0,0,0,34,34,55,38.2,Italy
Mattia Perin,it ITA,GK,Genoa,24,1992,37.0,788,1274,61.9,29463,23876,62,63,98.4,279,285,97.9,445,916,48.6,0,0.0,0.1,0.0,1,27,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,1,14,2,Matches,1274,788,478,131,0,5,0,0,0,0,0,0,788,8,1,1,0,0,0,3,0,0,1,0,0,0,0,56,8,0,100.0,Italy
Mattia Valoti,it ITA,"MF,FW",Hellas Verona,23,1993,17.5,431,620,69.5,7404,2170,234,300,78.0,121,181,66.9,56,92,60.9,0,0.8,0.7,-0.8,11,41,4,1,56,62,20.8,21,35,6,11,53,42,25,3,22,41,103,37,1,Matches,620,590,24,14,0,20,15,9,1,1,0,0,431,6,19,9,0,0,44,41,0,15,41,41,0,1,0,86,58,34,63.0,Italy
Mattia Vitale,it ITA,"MF,FW",SPAL,19,1997,1.1,20,28,71.4,294,39,9,12,75.0,10,11,90.9,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,2,,2,0,0,0,0,0,1,0,1,3,5,1,0,Matches,28,28,0,0,0,0,1,0,0,0,0,0,20,0,1,1,0,0,1,0,0,1,3,1,0,0,0,5,0,0,,Italy
Mattia Zaccagni,it ITA,"MF,FW",Hellas Verona,22,1995,1.7,44,61,72.1,645,260,28,36,77.8,13,15,86.7,3,8,37.5,0,0.0,0.0,0.0,0,6,1,0,6,7,66.7,4,0,3,2,3,1,0,0,0,5,12,0,0,Matches,61,59,2,1,0,0,3,0,0,0,0,0,44,0,3,1,0,0,4,5,1,3,5,5,0,0,0,9,3,2,60.0,Italy
Matías Silvestre,ar ARG,DF,Sampdoria,32,1984,34.0,1986,2250,88.3,40315,14388,629,658,95.6,1058,1139,92.9,280,421,66.5,0,0.2,0.8,-0.2,1,97,6,0,115,12,50.0,10,1,1,6,12,6,33,26,7,11,23,154,3,Matches,2250,2133,112,111,0,26,2,1,0,0,0,0,1986,5,9,3,0,0,13,13,2,2,11,8,0,0,1,158,54,48,52.9,Italy
Matías Vecino,uy URU,MF,Inter,25,1991,23.7,1413,1620,87.2,21875,6458,768,834,92.1,522,582,89.7,86,122,70.5,2,2.8,3.2,-0.8,23,171,19,1,179,54,38.8,15,30,9,19,49,30,28,6,22,20,74,31,0,Matches,1620,1595,20,18,4,6,16,2,0,0,0,0,1413,5,30,7,1,0,44,18,1,16,20,34,0,0,0,150,32,41,43.8,Italy
Mauricio Lemos,uy URU,DF,Sassuolo,21,1995,7.8,196,272,72.1,3926,1348,70,78,89.7,101,130,77.7,22,57,38.6,0,0.0,0.0,0.0,1,7,0,0,11,11,50.0,8,3,0,7,14,7,10,5,5,9,20,33,1,Matches,272,226,45,13,1,7,2,32,0,0,0,0,196,1,3,2,0,0,8,4,0,2,9,9,0,0,0,50,13,9,59.1,Italy
Mauro Icardi,ar ARG,FW,Inter,24,1993,32.9,335,459,73.0,3945,903,182,237,76.8,68,101,67.3,17,32,53.1,1,4.0,2.7,-3.0,30,21,17,1,38,3,12.5,1,2,0,1,8,7,14,6,8,5,8,23,1,Matches,459,408,50,0,3,3,9,3,0,0,0,0,335,1,9,2,0,0,16,24,28,9,5,2,2,0,0,59,35,49,41.7,Italy
Maurício,br BRA,DF,Lazio,28,1988,0.1,1,1,100.0,9,10,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Italy
Maxi López,ar ARG,FW,Udinese,33,1984,18.7,243,374,65.0,3140,802,144,206,69.9,70,103,68.0,9,20,45.0,2,1.5,0.9,+0.5,21,23,14,0,41,12,0.0,2,7,3,0,4,4,8,2,6,2,14,18,0,Matches,374,327,44,0,6,0,8,0,0,0,0,0,243,3,13,1,0,0,54,21,15,8,2,8,1,1,0,31,33,65,33.7,Italy
Maxime Gonalons,fr FRA,MF,Roma,28,1989,12.2,690,796,86.7,12611,4290,303,335,90.4,269,307,87.6,95,114,83.3,1,1.2,0.8,-0.2,15,100,7,0,112,26,39.1,7,12,7,9,23,14,15,4,11,23,49,19,1,Matches,796,777,18,17,2,14,4,1,0,0,0,0,690,1,7,2,0,0,17,20,0,4,23,18,0,0,0,84,47,20,70.1,Italy
Maximiliano Olivera,uy URU,DF,Fiorentina,25,1992,4.6,218,278,78.4,4031,1429,90,100,90.0,104,127,81.9,22,38,57.9,0,0.2,0.4,-0.2,4,7,6,3,17,12,37.5,5,4,3,3,8,5,4,1,3,11,23,11,0,Matches,278,235,41,7,0,2,19,30,4,0,4,0,218,2,3,1,0,0,9,4,1,19,11,9,0,0,0,17,6,3,66.7,Italy
Medhi Benatia,ma MAR,DF,Juventus,30,1987,19.5,1258,1390,90.5,24263,8818,400,423,94.6,728,770,94.5,119,171,69.6,0,0.0,0.2,0.0,1,52,2,0,57,28,53.3,20,6,2,8,15,7,18,13,5,43,71,89,1,Matches,1390,1366,23,20,0,9,0,3,0,0,0,0,1258,1,8,8,0,0,28,12,3,0,43,21,0,0,0,148,44,22,66.7,Italy
Mehdi Léris,dz ALG,"MF,FW",Chievo,19,1998,0.5,9,13,69.2,142,7,7,9,77.8,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,0,1,2,0,0,Matches,13,13,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,100.0,Italy
Michele Cremonesi,it ITA,DF,SPAL,29,1988,4.3,125,147,85.0,2143,863,53,56,94.6,60,66,90.9,9,15,60.0,0,0.0,0.0,0.0,0,8,0,0,13,4,25.0,2,2,0,1,4,3,5,3,2,7,11,28,0,Matches,147,137,8,8,0,0,2,0,0,0,0,0,125,2,2,2,0,0,5,2,0,2,7,2,0,0,1,15,9,6,60.0,Italy
Miguel Veloso,pt POR,MF,Genoa,31,1986,19.3,870,1137,76.5,17486,5625,306,349,87.7,413,495,83.4,138,249,55.4,0,2.6,2.6,-2.6,19,97,8,2,113,40,26.8,18,19,3,11,41,30,26,3,23,13,53,35,0,Matches,1137,978,151,74,0,14,106,10,67,43,17,0,870,8,24,4,0,0,30,5,0,106,13,29,0,1,0,128,20,15,57.1,Italy
Milan Badelj,hr CRO,MF,Fiorentina,28,1989,26.1,1469,1775,82.8,26413,8540,637,737,86.4,637,730,87.3,163,236,69.1,1,2.8,2.5,-1.8,42,172,34,7,222,71,39.4,26,38,7,28,71,43,48,2,46,71,142,52,3,Matches,1775,1691,79,44,8,14,14,4,0,0,0,0,1469,5,21,10,1,1,49,26,1,14,71,41,0,0,0,198,24,31,43.6,Italy
Milan Škriniar,sk SVK,DF,Inter,22,1995,38.0,2172,2387,91.0,37320,14999,977,1034,94.5,1004,1068,94.0,158,234,67.5,0,0.3,1.2,-0.3,8,95,3,0,144,86,62.9,69,16,1,44,70,26,38,26,12,35,121,180,0,Matches,2387,2293,88,87,3,24,0,1,0,0,0,0,2172,6,6,2,0,0,40,29,0,0,35,55,0,0,1,280,66,47,58.4,Italy
Miralem Pjanić,ba BIH,MF,Juventus,27,1990,27.6,1897,2195,86.4,35322,10660,794,851,93.3,802,882,90.9,257,372,69.1,5,5.6,4.8,-0.6,60,168,31,6,218,36,25.5,13,18,5,13,51,38,25,5,20,64,100,27,2,Matches,2195,1952,232,139,12,35,114,2,85,36,27,3,1897,11,23,5,0,0,41,28,0,114,64,30,1,0,1,226,12,22,35.3,Italy
Miranda,br BRA,DF,Inter,32,1984,30.3,1498,1716,87.3,27255,11544,581,621,93.6,754,828,91.1,135,215,62.8,0,0.2,0.3,-0.2,5,59,2,0,78,48,88.0,38,10,0,22,25,3,30,23,7,38,86,131,2,Matches,1716,1624,90,87,1,9,4,3,0,0,0,0,1498,2,17,8,0,0,24,25,0,4,38,37,0,0,0,213,58,42,58.0,Italy
Mirco Antenucci,it ITA,FW,SPAL,32,1984,28.6,476,637,74.7,6672,1047,290,356,81.5,139,184,75.5,22,33,66.7,4,3.5,1.8,+0.5,37,37,12,4,52,16,0.0,6,8,2,0,21,21,14,0,14,11,27,15,0,Matches,637,605,27,2,1,6,33,4,0,0,0,0,476,5,20,1,0,0,36,70,33,33,11,13,1,0,0,85,21,44,32.3,Italy
Mirko Antonucci,it ITA,FW,Roma,18,1999,0.3,12,16,75.0,178,27,3,5,60.0,5,7,71.4,1,1,100.0,1,0.4,0.2,+0.6,2,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,16,15,1,0,0,0,5,1,0,0,0,0,12,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,,Italy
Mirko Valdifiori,it ITA,MF,Torino,31,1986,6.9,328,406,80.8,5664,1934,151,164,92.1,135,170,79.4,30,51,58.8,0,0.3,0.5,-0.3,4,36,7,2,40,13,18.2,5,7,1,2,11,9,3,1,2,6,19,9,0,Matches,406,360,45,22,2,2,12,3,8,2,3,0,328,1,8,1,0,0,12,9,0,12,6,9,0,0,0,42,3,10,23.1,Italy
Mohamed Fares,dz ALG,"DF,MF",Hellas Verona,21,1996,28.9,784,1177,66.6,13024,4796,413,505,81.8,274,390,70.3,73,205,35.6,1,1.7,1.6,-0.7,18,61,7,5,72,50,38.1,29,17,4,16,42,26,24,5,19,50,100,132,2,Matches,1177,1000,168,17,2,13,81,147,2,0,1,0,784,9,39,12,0,0,67,20,1,81,50,33,0,1,1,148,62,66,48.4,Italy
Moise Kean,it ITA,FW,Hellas Verona,17,2000,12.6,149,207,72.0,2076,327,85,105,81.0,41,51,80.4,8,15,53.3,0,0.5,0.4,-0.5,8,7,2,1,13,8,16.7,1,3,4,1,6,5,6,0,6,7,15,4,0,Matches,207,184,20,0,0,2,13,3,0,0,0,0,149,3,12,5,0,0,14,8,10,13,7,5,0,0,0,49,10,34,22.7,Italy
Molla Wagué,ml MLI,DF,Udinese,26,1991,0.6,30,36,83.3,478,182,17,18,94.4,8,10,80.0,4,6,66.7,0,0.0,0.0,0.0,0,5,0,0,3,1,,0,1,0,0,0,0,0,0,0,2,3,5,0,Matches,36,28,8,2,0,1,2,6,0,0,0,0,30,0,1,0,0,0,1,0,0,2,2,0,0,0,0,1,5,0,100.0,Italy
Moussa Diaby,fr FRA,MF,Crotone,18,1999,0.8,13,20,65.0,228,42,7,8,87.5,5,5,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,1,1,1,1,25.0,1,0,0,1,4,3,1,0,1,1,2,0,0,Matches,20,18,2,0,0,0,4,0,2,1,1,0,13,0,2,0,0,0,2,0,0,4,1,0,0,0,0,3,0,2,0.0,Italy
Musa Barrow,gm GAM,FW,Atalanta,18,1998,4.9,100,130,76.9,1512,316,56,69,81.2,23,31,74.2,11,16,68.8,1,1.2,1.0,-0.2,11,5,3,1,11,5,50.0,1,3,1,2,4,2,2,0,2,1,6,2,0,Matches,130,119,11,0,0,0,8,4,0,0,0,0,100,0,5,0,0,0,3,3,3,8,1,2,0,0,0,10,6,10,37.5,Italy
Mário Rui,pt POR,DF,Napoli,26,1991,23.2,1846,2176,84.8,24723,8761,1186,1251,94.8,488,594,82.2,76,174,43.7,2,2.9,2.1,-0.9,28,121,24,6,137,55,57.7,18,32,5,30,52,22,30,5,25,14,69,43,1,Matches,2176,1881,289,33,0,2,112,205,51,37,5,0,1846,6,42,10,1,1,42,42,2,112,14,39,0,0,0,151,13,38,25.5,Italy
Nani,pt POR,"FW,MF",Lazio,30,1986,4.3,159,209,76.1,2234,597,100,114,87.7,45,61,73.8,9,17,52.9,1,0.6,0.5,+0.4,8,16,5,0,22,9,33.3,2,2,5,3,9,6,8,0,8,2,11,0,0,Matches,209,191,16,2,4,1,15,4,9,6,2,0,159,2,7,2,0,0,8,8,0,15,2,6,1,0,0,20,8,13,38.1,Italy
Nenad Tomović,rs SRB,DF,Chievo,29,1987,25.6,864,1063,81.3,15991,6317,363,390,93.1,377,442,85.3,104,185,56.2,0,0.2,0.4,-0.2,1,43,5,2,65,23,58.8,17,6,0,10,17,7,29,21,8,50,73,146,0,Matches,1063,968,87,30,0,16,12,57,0,0,0,0,864,8,12,4,0,0,35,18,0,12,50,17,0,2,1,107,51,37,58.0,Italy
Nenad Tomović,rs SRB,DF,Fiorentina,29,1987,1.5,84,100,84.0,1502,616,38,41,92.7,38,46,82.6,8,12,66.7,0,0.1,0.2,-0.1,2,7,2,2,10,2,0.0,1,1,0,0,2,2,0,0,0,3,5,5,1,Matches,100,85,15,2,1,1,7,13,0,0,0,0,84,0,0,1,0,0,4,0,1,7,3,1,0,1,0,3,4,2,66.7,Italy
Niccolò Giannetti,it ITA,"FW,DF",Cagliari,26,1991,3.3,43,63,68.3,587,111,24,31,77.4,10,17,58.8,3,5,60.0,0,0.1,0.1,-0.1,1,2,1,1,2,5,33.3,2,3,0,2,6,4,1,0,1,1,6,3,0,Matches,63,61,2,0,0,0,3,1,0,0,0,0,43,0,1,3,0,0,10,9,2,3,1,4,0,0,0,5,8,19,29.6,Italy
Niccolò Zanellato,it ITA,MF,Crotone,19,1998,0.8,24,36,66.7,397,102,12,17,70.6,11,15,73.3,1,3,33.3,0,0.6,0.0,-0.6,2,2,0,0,4,3,50.0,0,3,0,1,2,1,3,0,3,0,3,0,0,Matches,36,36,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,2,0,0,2,0,2,0,0,0,5,3,2,60.0,Italy
Nicholas Pierini,it ITA,"MF,FW",Sassuolo,18,1998,0.5,16,18,88.9,209,27,12,13,92.3,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,1,,0,0,1,0,0,0,1,0,1,1,2,0,0,Matches,18,17,1,1,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,8,0,2,0.0,Italy
Nicola Murru,it ITA,DF,Sampdoria,22,1994,16.1,629,843,74.6,11502,4683,261,286,91.3,296,372,79.6,65,157,41.4,1,1.4,1.1,-0.4,11,68,13,7,75,40,63.2,18,18,4,24,38,14,29,4,25,17,57,60,1,Matches,843,657,183,24,1,5,53,159,0,0,0,0,629,3,15,4,0,0,23,13,0,53,17,31,0,1,0,90,14,13,51.9,Italy
Nicola Rigoni,it ITA,MF,Chievo,26,1990,10.4,352,432,81.5,6049,2534,168,193,87.0,138,158,87.3,35,53,66.0,0,0.1,0.5,-0.1,3,60,6,2,65,29,34.6,15,12,2,9,26,17,8,3,5,11,40,22,1,Matches,432,419,8,8,1,5,3,0,0,0,0,0,352,5,7,3,0,0,23,8,1,3,11,20,0,0,0,55,18,13,58.1,Italy
Nicolas Haas,ch SUI,MF,Atalanta,21,1996,1.9,79,94,84.0,1271,466,41,45,91.1,28,32,87.5,7,11,63.6,0,0.0,0.1,0.0,1,10,3,1,13,1,0.0,1,0,0,0,2,2,1,1,0,1,2,4,1,Matches,94,93,0,0,0,1,2,0,0,0,0,0,79,1,2,0,0,0,1,1,0,2,1,1,0,0,0,18,0,2,0.0,Italy
Nicolas Nkoulou,cm CMR,DF,Torino,27,1990,36.2,1500,1689,88.8,28978,8987,516,557,92.6,809,849,95.3,159,244,65.2,0,0.7,0.9,-0.7,6,56,4,1,83,56,66.7,40,15,1,22,33,11,44,22,22,57,113,163,1,Matches,1689,1598,84,81,0,21,1,3,0,0,0,0,1500,7,10,4,0,0,43,28,0,1,57,40,0,2,0,257,76,57,57.1,Italy
Nicolas Viola,it ITA,MF,Benevento,27,1989,20.6,999,1295,77.1,18429,5322,433,483,89.6,390,467,83.5,141,263,53.6,6,3.8,2.9,+2.2,43,105,16,2,109,37,38.5,20,14,3,15,39,24,29,8,21,24,61,23,2,Matches,1295,1148,133,66,4,25,98,2,64,33,27,1,999,14,20,3,1,1,37,40,1,98,24,27,0,1,0,143,12,11,52.2,Italy
Nicolás Burdisso,ar ARG,DF,Torino,36,1981,23.0,943,1107,85.2,21543,8034,214,245,87.3,521,585,89.1,196,250,78.4,0,0.2,0.2,-0.2,3,28,3,1,60,20,63.6,13,7,0,7,11,4,23,14,9,30,50,124,3,Matches,1107,1040,64,61,1,25,1,3,0,0,0,0,943,3,5,6,0,0,17,7,1,1,30,11,0,0,0,108,45,30,60.0,Italy
Nicolás Spolli,ar ARG,DF,Genoa,34,1983,20.0,550,634,86.8,11215,3896,138,158,87.3,347,374,92.8,62,90,68.9,0,0.1,0.3,-0.1,2,18,1,0,34,27,59.1,24,2,1,13,22,9,26,17,9,36,63,120,2,Matches,634,602,28,28,0,2,0,0,0,0,0,0,550,4,3,7,0,0,28,27,0,0,36,21,0,0,0,73,37,24,60.7,Italy
Nicolò Barella,it ITA,MF,Cagliari,20,1997,32.8,1235,1641,75.3,22685,7038,557,662,84.1,482,604,79.8,163,285,57.2,2,1.9,2.5,+0.1,35,168,39,7,200,92,32.1,37,43,12,25,78,53,48,6,42,45,137,53,0,Matches,1641,1496,137,55,5,26,107,8,48,15,25,1,1235,8,43,15,1,1,78,64,1,107,45,69,0,1,0,244,30,20,60.0,Italy
Nikola Kalinić,hr CRO,FW,Milan,29,1988,20.1,301,378,79.6,4041,480,178,209,85.2,92,111,82.9,9,15,60.0,3,2.1,1.4,+0.9,38,15,12,0,26,6,0.0,1,4,1,0,8,8,4,1,3,3,9,12,0,Matches,378,333,45,1,1,0,1,1,0,0,0,0,301,0,15,3,0,0,44,45,18,1,3,5,2,0,0,39,43,55,43.9,Italy
Nikola Maksimović,rs SRB,DF,Napoli,25,1991,1.1,57,59,96.6,1136,333,17,17,100.0,28,28,100.0,9,10,90.0,0,0.0,0.0,0.0,0,7,0,0,4,1,100.0,0,1,0,1,1,0,1,0,1,0,1,5,0,Matches,59,57,2,2,0,2,0,0,0,0,0,0,57,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,2,0,100.0,Italy
Nikola Milenković,rs SRB,DF,Fiorentina,19,1997,13.9,669,796,84.0,12280,4334,236,263,89.7,368,408,90.2,55,103,53.4,0,0.1,0.2,-0.1,3,37,4,2,54,39,55.2,20,16,3,16,29,13,18,8,10,23,62,70,0,Matches,796,710,85,16,0,1,2,69,0,0,0,0,669,1,8,2,1,1,24,7,0,2,23,25,0,0,0,45,39,14,73.6,Italy
Noë Dussenne,be BEL,FW,Crotone,25,1992,0.9,8,19,42.1,162,97,3,4,75.0,3,5,60.0,2,7,28.6,0,0.0,0.1,0.0,0,1,1,0,1,2,,2,0,0,0,0,0,0,0,0,1,3,8,0,Matches,19,10,7,2,0,0,0,5,0,0,0,0,8,2,1,1,0,0,3,0,0,0,1,0,0,0,0,2,0,3,0.0,Italy
Nícolas Andrade,br BRA,GK,Hellas Verona,29,1988,36.0,868,1444,60.1,32575,25840,45,48,93.8,304,314,96.8,517,1073,48.2,0,0.1,0.1,-0.1,1,10,0,0,1,2,25.0,2,0,0,1,4,3,2,0,2,2,4,16,7,Matches,1444,909,528,129,0,7,0,0,0,0,0,0,868,7,0,2,1,0,2,11,0,0,2,1,0,1,0,39,6,1,85.7,Italy
Ognjen Stijepović,me MNE,"FW,MF",Sampdoria,17,1999,0.1,1,1,100.0,14,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Italy
Oliver Kragl,de GER,MF,Crotone,27,1990,1.1,27,38,71.1,503,227,11,13,84.6,12,18,66.7,4,6,66.7,0,0.3,0.2,-0.3,3,3,1,0,4,1,,0,1,0,0,0,0,1,0,1,2,3,2,0,Matches,38,36,2,2,0,0,1,0,0,0,0,0,27,0,1,0,0,0,3,3,0,1,2,0,0,0,0,5,2,3,40.0,Italy
Orji Okwonkwo,ng NGA,"FW,MF",Bologna,19,1998,2.9,58,75,77.3,986,158,34,38,89.5,20,27,74.1,4,7,57.1,0,0.0,0.0,0.0,0,1,0,0,3,9,25.0,6,3,0,1,4,3,2,0,2,1,10,1,0,Matches,75,75,0,0,0,2,5,0,0,0,0,0,58,0,3,2,0,0,5,1,4,5,1,3,0,0,0,9,3,5,37.5,Italy
Oscar Hiljemark,se SWE,MF,Genoa,25,1992,14.2,523,677,77.3,8066,2753,290,327,88.7,165,202,81.7,41,99,41.4,3,5.6,4.4,-2.6,36,52,22,11,73,12,12.5,2,8,2,3,24,21,14,4,10,9,21,12,0,Matches,677,583,92,28,1,6,83,11,45,20,22,0,523,2,14,1,0,0,7,10,4,83,9,8,0,1,0,85,15,23,39.5,Italy
Paolo Cannavaro,it ITA,DF,Sassuolo,36,1981,16.0,434,558,77.8,9017,4038,145,165,87.9,226,254,89.0,61,131,46.6,0,0.1,0.2,-0.1,3,37,1,0,49,17,40.0,11,5,1,8,20,12,17,13,4,27,44,94,1,Matches,558,515,40,39,1,8,2,0,0,0,0,0,434,3,2,3,0,0,16,9,1,2,27,9,0,0,0,46,26,8,76.5,Italy
Paolo Faragò,it ITA,DF,Cagliari,24,1993,27.3,850,1308,65.0,15130,6781,387,484,80.0,364,549,66.3,87,206,42.2,4,4.8,4.9,-0.8,30,70,42,19,108,92,40.0,53,24,15,24,60,36,41,5,36,23,115,76,0,Matches,1308,978,316,17,2,5,120,296,3,0,1,0,850,14,44,2,0,0,53,60,3,120,23,67,1,2,0,156,71,43,62.3,Italy
Papu Gómez,ar ARG,"MF,FW",Atalanta,29,1988,30.6,1119,1533,73.0,18079,5081,549,631,87.0,364,502,72.5,120,253,47.4,8,9.8,9.3,-1.8,95,91,82,23,152,14,19.2,6,5,3,5,26,21,16,1,15,22,36,7,0,Matches,1533,1319,209,51,9,21,257,27,127,55,64,2,1119,5,42,2,0,0,19,97,17,257,22,9,2,0,0,128,1,12,7.7,Italy
Pasquale Schiattarella,it ITA,MF,SPAL,30,1987,22.1,942,1192,79.0,16899,4819,408,472,86.4,395,468,84.4,111,183,60.7,3,4.2,3.6,-1.2,43,106,31,3,150,40,30.2,20,15,5,13,43,30,7,2,5,24,64,26,0,Matches,1192,1097,84,54,4,6,39,12,18,2,9,0,942,11,25,12,0,0,26,56,1,39,24,31,0,0,0,129,10,15,40.0,Italy
