Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Thiago Motta,it ITA,MF,Paris S-G,34,1982,12.8,1250,1336,93.6,20149,6616,593,620,95.6,481,502,95.8,105,122,86.1,1,0.3,0.6,+0.7,11,120,4,0,132,28,33.3,14,11,3,8,24,16,15,6,9,21,49,26,1,Matches,1336,1316,20,19,0,10,0,1,0,0,0,0,1250,0,9,3,1,0,27,14,1,0,21,21,0,1,0,61,23,28,45.1,France
Thiago Silva,br BRA,DF,Paris S-G,32,1984,23.5,1650,1723,95.8,29594,11123,670,689,97.2,715,734,97.4,193,217,88.9,0,0.2,0.5,-0.2,4,75,9,0,112,31,57.1,19,12,0,12,21,9,28,18,10,18,49,114,0,Matches,1723,1663,55,49,0,11,1,5,0,0,0,0,1650,5,4,5,0,0,24,12,0,1,18,23,0,1,1,151,47,21,69.1,France
Thibault Giresse,fr FRA,"FW,MF",Guingamp,36,1981,0.3,12,19,63.2,146,47,7,8,87.5,2,3,66.7,1,3,33.3,0,0.0,0.1,0.0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,Matches,19,16,3,0,0,0,3,1,2,2,0,0,12,0,3,0,0,0,0,1,0,3,1,0,0,0,0,4,0,0,,France
Thomas Carrique,fr FRA,DF,Bordeaux,18,1999,1.0,39,49,79.6,505,260,29,34,85.3,8,10,80.0,1,3,33.3,0,0.0,0.0,0.0,1,3,1,1,5,1,33.3,0,1,0,1,3,2,0,0,0,2,3,3,0,Matches,49,36,13,1,0,0,5,12,0,0,0,0,39,0,1,0,0,0,1,0,0,5,2,0,0,0,0,2,1,6,14.3,France
Thomas Didillon,fr FRA,GK,Metz,21,1995,9.0,176,273,64.5,6761,5570,5,7,71.4,62,62,100.0,109,204,53.4,0,0.0,0.0,0.0,1,5,0,0,1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,5,2,Matches,273,163,110,31,0,1,0,0,0,0,0,0,176,0,1,0,0,0,0,2,0,0,0,0,0,0,0,8,1,0,100.0,France
Thomas Lemar,fr FRA,"MF,FW",Monaco,21,1995,26.4,1015,1319,77.0,17912,5562,488,553,88.2,365,462,79.0,134,245,54.7,8,6.9,5.3,+1.1,55,135,36,9,182,33,24.4,9,19,5,10,41,31,22,1,21,18,51,16,1,Matches,1319,1142,169,50,10,14,170,26,84,29,30,1,1015,8,25,1,0,0,8,41,4,170,18,17,2,0,0,140,7,15,31.8,France
Thomas Mangani,fr FRA,MF,Angers,30,1987,33.6,1541,2151,71.6,27836,11309,718,831,86.4,565,753,75.0,206,429,48.0,6,6.2,7.0,-0.2,63,195,25,7,272,92,23.3,35,46,11,28,120,92,40,5,35,40,132,45,1,Matches,2151,1877,265,142,10,31,181,13,89,47,27,0,1541,9,57,7,0,0,50,31,2,181,40,59,0,1,0,221,33,50,39.8,France
Thomas Meunier,be BEL,DF,Paris S-G,25,1991,17.5,950,1161,81.8,12297,3898,565,621,91.0,235,317,74.1,47,76,61.8,4,4.4,4.3,-0.4,21,61,26,14,79,38,52.9,22,12,4,18,34,16,7,2,5,18,56,54,2,Matches,1161,1005,153,16,4,6,75,136,1,0,0,0,950,3,25,3,0,0,29,5,2,75,18,21,0,1,0,93,23,11,67.6,France
Thomas Monconduit,fr FRA,MF,Amiens,26,1991,32.8,1136,1449,78.4,19186,6245,554,656,84.5,416,510,81.6,120,187,64.2,3,2.3,2.3,+0.7,23,119,19,2,165,81,39.1,33,43,5,34,87,53,52,17,35,55,136,81,2,Matches,1449,1400,46,35,10,20,14,2,0,0,0,0,1136,3,25,7,1,0,64,46,2,14,55,49,1,0,0,198,50,31,61.7,France
Thomas Touré,ci CIV,MF,Angers,23,1993,1.4,43,53,81.1,582,205,26,29,89.7,14,19,73.7,1,1,100.0,1,0.7,0.3,+0.3,4,4,2,1,5,2,0.0,0,1,1,0,7,7,5,0,5,1,3,0,0,Matches,53,50,3,0,0,0,1,3,0,0,0,0,43,0,2,1,0,0,3,0,1,1,1,1,0,0,0,8,0,1,0.0,France
Thomas Touré,ci CIV,FW,Bordeaux,23,1993,0.1,1,3,33.3,46,37,0,0,,0,1,0.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,Matches,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,France
Théo Pellenard,fr FRA,DF,Bordeaux,23,1994,15.9,649,881,73.7,10159,4572,355,400,88.8,214,288,74.3,54,128,42.2,0,0.9,1.4,-0.9,13,45,15,7,64,32,35.7,13,15,4,10,28,18,15,6,9,32,64,31,0,Matches,881,729,148,13,1,4,52,135,0,0,0,0,649,4,28,4,0,0,26,4,0,52,32,20,0,1,0,102,12,13,48.0,France
Timo Stavitski,fi FIN,"MF,FW",Caen,18,1999,4.5,84,128,65.6,1021,155,48,58,82.8,23,41,56.1,2,8,25.0,0,0.3,0.4,-0.3,6,1,5,3,5,4,6.3,1,1,2,1,16,15,7,0,7,3,7,1,0,Matches,128,128,0,0,0,0,19,0,0,0,0,0,84,0,7,1,0,0,4,5,7,19,3,3,0,0,0,16,3,10,23.1,France
Timothy Weah,us USA,FW,Paris S-G,17,2000,1.4,13,18,72.2,129,11,7,8,87.5,1,1,100.0,1,1,100.0,0,0.4,0.2,-0.4,1,1,0,0,0,1,100.0,1,0,0,1,1,0,0,0,0,0,1,0,0,Matches,18,16,1,0,0,0,1,0,0,0,0,0,13,1,3,1,0,0,2,0,1,1,0,1,0,0,0,2,0,0,,France
Tomáš Hubočan,sk SVK,DF,Marseille,31,1985,1.0,26,34,76.5,363,87,17,20,85.0,9,13,69.2,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,1,0,0,0,4,4,0,0,0,0,1,1,0,Matches,34,28,6,0,0,0,1,6,0,0,0,0,26,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4,1,80.0,France
Tomáš Koubek,cz CZE,GK,Rennes,24,1992,34.0,571,973,58.7,19917,16051,57,58,98.3,228,236,96.6,285,676,42.2,0,0.0,0.1,0.0,0,24,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,3,3,22,3,Matches,973,574,399,130,0,6,0,0,0,0,0,0,571,0,2,0,0,0,1,3,0,0,3,0,0,1,0,49,16,1,94.1,France
Tristan Dingomé,cm CMR,MF,Troyes,26,1991,13.2,479,602,79.6,8577,2742,200,228,87.7,210,244,86.1,53,84,63.1,0,1.3,1.1,-1.3,14,57,12,2,68,25,38.5,12,9,4,5,13,8,12,0,12,12,37,16,1,Matches,602,590,9,4,3,3,21,2,2,0,0,0,479,3,17,4,0,0,15,8,1,21,12,20,0,0,0,88,7,10,41.2,France
Vagner Gonçalves,cv CPV,FW,Saint-Étienne,21,1996,1.2,18,32,56.3,315,90,10,11,90.9,3,6,50.0,4,7,57.1,0,0.1,0.2,-0.1,1,1,0,0,1,0,0.0,0,0,0,0,3,3,2,0,2,0,0,0,0,Matches,32,32,0,0,0,2,5,0,0,0,0,0,18,0,4,0,0,0,2,1,1,5,0,0,0,0,0,6,0,0,,France
Vahid Selimović,lu LUX,DF,Metz,20,1997,11.7,380,469,81.0,8456,3320,95,108,88.0,212,243,87.2,73,110,66.4,0,0.0,0.1,0.0,0,33,1,0,31,20,78.6,10,9,1,11,14,3,10,8,2,17,37,58,1,Matches,469,441,27,16,0,5,0,11,0,0,0,0,380,1,5,4,1,1,22,8,0,0,17,14,0,0,1,65,7,14,33.3,France
Valentin Eysseric,fr FRA,FW,Nice,25,1992,1.0,58,76,76.3,969,258,29,34,85.3,19,22,86.4,7,14,50.0,0,0.2,0.2,-0.2,2,10,0,0,9,0,,0,0,0,0,0,0,4,0,4,1,1,0,0,Matches,76,66,10,4,0,3,10,0,6,2,4,0,58,0,2,0,0,0,1,0,1,10,1,0,0,0,0,3,0,1,0.0,France
Valentin Rongier,fr FRA,MF,Nantes,22,1994,26.1,1166,1353,86.2,18112,4795,564,636,88.7,430,472,91.1,92,124,74.2,2,2.1,2.0,-0.1,28,111,19,2,155,73,26.6,25,39,9,17,64,47,42,6,36,40,113,13,1,Matches,1353,1290,55,18,4,12,9,3,0,0,0,0,1166,8,16,1,0,0,40,21,3,9,40,49,0,0,0,209,27,31,46.6,France
Valentin Rosier,fr FRA,DF,Dijon,20,1996,30.9,1129,1469,76.9,17833,6073,617,685,90.1,401,516,77.7,82,179,45.8,3,2.5,2.2,+0.5,15,72,23,8,102,73,38.2,47,23,3,26,68,42,43,9,34,58,131,124,0,Matches,1469,1153,311,11,2,6,53,300,0,0,0,0,1129,5,34,5,0,0,62,20,3,53,58,54,0,0,2,180,43,38,53.1,France
Valentín Vada,ar ARG,MF,Bordeaux,21,1996,9.6,511,610,83.8,7517,1929,281,305,92.1,147,176,83.5,36,65,55.4,1,0.4,0.7,+0.6,7,45,8,2,59,22,25.0,7,14,1,8,32,24,8,1,7,6,28,5,1,Matches,610,549,61,25,2,8,34,5,24,13,6,0,511,0,10,4,0,0,16,20,1,34,6,11,0,0,0,57,4,8,33.3,France
Valère Germain,fr FRA,FW,Marseille,27,1990,24.1,394,542,72.7,4640,754,214,275,77.8,85,125,68.0,16,31,51.6,5,4.9,2.9,+0.1,24,16,15,4,36,16,16.7,5,7,4,3,18,15,11,0,11,6,22,19,0,Matches,542,497,42,1,7,2,26,9,0,0,0,0,394,3,10,2,0,0,24,15,12,26,6,11,1,0,0,54,50,100,33.3,France
Vincent Bessat,fr FRA,"DF,MF",Caen,31,1985,17.4,711,952,74.7,11566,4942,387,435,89.0,252,328,76.8,60,132,45.5,1,1.4,2.1,-0.4,19,52,26,20,85,41,45.8,23,16,2,22,48,26,19,1,18,18,59,18,0,Matches,952,759,190,17,0,5,120,161,12,5,5,0,711,3,30,2,0,0,16,5,2,120,18,27,0,1,0,119,5,26,16.1,France
Vincent Koziello,fr FRA,MF,Nice,21,1995,9.0,557,593,93.9,9518,2251,266,283,94.0,231,239,96.7,48,51,94.1,0,0.3,0.5,-0.3,7,43,1,0,44,16,31.3,9,5,2,5,16,11,8,3,5,19,35,7,1,Matches,593,575,17,14,1,3,0,3,0,0,0,0,557,1,6,3,0,0,11,13,1,0,19,8,0,0,0,59,3,13,18.8,France
Vincent Manceau,fr FRA,DF,Angers,28,1989,33.0,1329,1737,76.5,21362,9091,730,805,90.7,474,614,77.2,105,240,43.8,0,2.1,1.7,-2.1,22,74,25,10,130,84,55.3,56,22,6,42,76,34,34,2,32,34,118,103,0,Matches,1737,1275,457,34,4,6,62,423,0,0,0,0,1329,5,43,0,0,0,25,29,1,62,34,49,0,1,0,195,30,26,53.6,France
Vincent Marcel,fr FRA,"MF,FW",Nice,20,1997,0.5,15,19,78.9,182,23,9,11,81.8,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,1,0.0,0,1,0,0,1,1,1,0,1,0,1,0,0,Matches,19,19,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,2,0,100.0,France
Vincent Nogueira,fr FRA,MF,Strasbourg,29,1988,0.7,36,42,85.7,667,118,16,18,88.9,15,15,100.0,4,7,57.1,0,0.0,0.0,0.0,0,0,0,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,Matches,42,41,1,1,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,,France
Vincent Pajot,fr FRA,MF,Saint-Étienne,26,1990,14.3,436,567,76.9,7483,1999,207,261,79.3,177,219,80.8,43,59,72.9,2,1.8,1.2,+0.2,10,23,4,0,58,24,17.6,9,13,2,3,17,14,21,9,12,24,48,34,0,Matches,567,547,18,11,2,6,6,3,0,0,0,0,436,2,11,5,1,0,36,18,1,6,24,16,0,0,0,63,72,48,60.0,France
Vincent Rüfli,ch SUI,"DF,FW",Dijon,29,1988,0.3,10,13,76.9,204,91,2,4,50.0,8,9,88.9,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,4,100.0,3,1,0,3,3,0,1,0,1,1,5,0,0,Matches,13,8,5,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,1,0.0,France
Vincent Thill,lu LUX,MF,Metz,17,2000,0.3,14,17,82.4,231,13,5,7,71.4,9,10,90.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,17,16,1,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,France
Vitorino Hilton,br BRA,DF,Montpellier,39,1977,27.0,860,1095,78.5,21356,8864,162,190,85.3,451,507,89.0,239,371,64.4,0,0.6,1.0,-0.6,8,70,5,1,75,44,36.1,33,11,0,13,36,23,28,14,14,58,102,140,5,Matches,1095,1009,79,62,3,23,4,17,0,0,0,0,860,7,8,5,0,0,22,24,2,4,58,26,0,2,0,247,68,32,68.0,France
Vukašin Jovanović,rs SRB,DF,Bordeaux,21,1996,16.0,654,735,89.0,13196,3738,201,215,93.5,343,372,92.2,93,124,75.0,0,0.1,0.9,-0.1,2,33,3,0,51,18,42.9,11,7,0,6,14,8,18,10,8,27,45,67,0,Matches,735,710,23,20,1,9,1,3,0,0,0,0,654,2,2,4,0,0,8,16,0,1,27,14,0,0,0,84,20,20,50.0,France
Wahbi Khazri,tn TUN,"FW,MF",Rennes,26,1991,21.3,528,729,72.4,8742,1994,270,320,84.4,130,185,70.3,77,126,61.1,2,3.8,3.1,-1.8,33,51,12,4,64,26,17.9,7,10,9,7,39,32,29,0,29,7,33,7,0,Matches,729,634,90,32,9,20,64,9,37,21,8,2,528,5,22,8,1,0,38,52,17,64,7,18,0,0,0,109,15,30,33.3,France
Walter Benítez,ar ARG,GK,Nice,24,1993,28.0,587,775,75.7,16040,12029,79,79,100.0,328,339,96.8,180,355,50.7,0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,5,3,Matches,775,480,294,62,0,1,0,0,0,0,0,0,587,1,1,3,0,0,0,2,0,0,0,0,0,0,0,25,3,0,100.0,France
Wesley Lautoa,nc NCL,"DF,MF",Dijon,29,1987,6.9,235,285,82.5,4324,1278,96,109,88.1,104,117,88.9,28,43,65.1,0,0.0,0.1,0.0,0,8,2,0,18,17,50.0,11,6,0,6,12,6,10,4,6,19,36,24,1,Matches,285,277,8,7,0,3,0,1,0,0,0,0,235,0,5,1,0,0,10,9,0,0,19,13,0,1,0,36,12,12,50.0,France
Wesley Saïd,fr FRA,"FW,MF",Dijon,22,1995,20.4,376,506,74.3,5189,1178,219,260,84.2,115,160,71.9,16,41,39.0,2,2.1,2.0,-0.1,14,29,8,0,46,33,26.9,17,11,5,7,26,19,15,1,14,15,48,4,0,Matches,506,466,36,3,4,0,19,6,2,1,0,0,376,4,9,4,0,0,38,18,7,19,15,22,1,0,0,72,8,15,34.8,France
Wesley Sneijder,nl NED,"MF,FW",Nice,33,1984,4.4,248,311,79.7,4088,1104,125,137,91.2,85,106,80.2,25,46,54.3,0,0.8,1.2,-0.8,11,33,7,1,35,0,0.0,0,0,0,0,3,3,1,0,1,2,2,2,1,Matches,311,278,31,12,1,2,24,3,12,5,7,0,248,2,6,0,0,0,4,3,0,24,2,0,0,0,0,11,0,1,0.0,France
Wilfried Kanga,ci CIV,"FW,MF",Angers,19,1998,1.9,26,34,76.5,325,42,14,17,82.4,8,11,72.7,1,1,100.0,0,0.0,0.1,0.0,0,1,0,0,2,2,0.0,0,2,0,0,2,2,0,0,0,0,2,1,0,Matches,34,30,4,0,0,0,2,0,0,0,0,0,26,0,1,0,0,0,3,3,0,2,0,2,0,0,0,3,3,6,33.3,France
Willem Geubbels,fr FRA,"FW,MF",Lyon,15,2001,0.4,6,10,60.0,69,4,4,6,66.7,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,2,0.0,1,1,0,0,1,1,0,0,0,0,2,0,0,Matches,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,France
Wylan Cyprien,fr FRA,MF,Nice,22,1995,10.6,728,849,85.7,12368,4062,363,389,93.3,273,304,89.8,71,117,60.7,2,1.7,1.2,+0.3,16,55,6,0,51,9,18.2,4,4,1,2,11,9,7,1,6,11,20,7,2,Matches,849,787,59,13,2,7,50,2,44,13,27,0,728,3,13,2,0,0,4,18,0,50,11,7,0,0,0,66,9,3,75.0,France
Xeka,pt POR,MF,Dijon,22,1994,15.5,565,709,79.7,10297,2656,267,300,89.0,192,229,83.8,84,140,60.0,3,2.2,1.9,+0.8,23,47,9,0,61,25,26.3,10,11,4,10,38,28,13,2,11,16,41,21,0,Matches,709,653,54,25,10,15,35,3,24,13,6,0,565,2,10,4,0,0,31,30,0,35,16,14,0,1,0,102,14,24,36.8,France
Xeka,pt POR,MF,Lille,22,1994,0.2,8,12,66.7,185,59,1,3,33.3,5,5,100.0,2,3,66.7,0,0.0,0.0,0.0,0,1,1,0,3,1,,1,0,0,0,0,0,1,0,1,1,2,0,0,Matches,12,10,1,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,France
Yacine Adli,fr FRA,FW,Paris S-G,17,2000,0.1,7,7,100.0,163,42,4,4,100.0,1,1,100.0,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7,7,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,France
Yacine Bammou,ma MAR,"MF,FW",Nantes,25,1991,8.1,191,272,70.2,2632,653,117,140,83.6,48,65,73.8,13,31,41.9,0,0.2,0.5,-0.2,6,8,7,1,18,18,28.6,6,10,2,4,14,10,16,4,12,6,24,9,0,Matches,272,270,0,0,1,4,17,0,0,0,0,0,191,2,17,2,1,1,19,8,5,17,6,11,0,0,0,52,10,20,33.3,France
Yann Bodiger,fr FRA,MF,Toulouse,22,1995,2.5,76,114,66.7,1300,369,38,50,76.0,28,40,70.0,8,18,44.4,0,0.1,0.1,-0.1,2,10,1,1,10,3,16.7,0,3,0,1,6,5,0,0,0,2,5,3,0,Matches,114,108,5,5,1,0,4,0,0,0,0,0,76,1,2,0,0,0,3,3,0,4,2,1,0,0,0,12,6,5,54.5,France
Yann Jouffre,fr FRA,"FW,MF",Metz,33,1984,3.1,158,190,83.2,3162,1107,66,75,88.0,62,70,88.6,30,43,69.8,0,0.5,0.5,-0.5,6,28,3,2,18,3,16.7,0,2,1,1,6,5,5,1,4,3,6,2,0,Matches,190,162,26,8,0,4,18,8,10,5,2,0,158,2,1,0,0,0,2,4,1,18,3,2,0,0,0,19,1,1,50.0,France
Yann M'Vila,fr FRA,MF,Saint-Étienne,27,1990,16.4,1140,1302,87.6,21969,6955,458,497,92.2,488,537,90.9,167,216,77.3,0,0.1,0.6,-0.1,3,100,9,1,139,26,29.2,11,12,3,7,24,17,13,1,12,31,57,56,0,Matches,1302,1262,33,28,2,23,6,5,0,0,0,0,1140,7,10,1,0,0,9,20,0,6,31,16,0,0,0,96,19,14,57.6,France
Yannick Cahuzac,fr FRA,MF,Toulouse,32,1985,16.9,467,568,82.2,8111,2615,217,255,85.1,193,223,86.5,47,67,70.1,0,0.4,0.5,-0.4,4,46,1,1,47,39,57.7,20,19,0,15,26,11,29,10,19,30,69,42,0,Matches,568,542,22,16,0,5,2,1,0,0,0,0,467,4,4,5,0,0,26,28,0,2,30,28,0,0,0,94,29,28,50.9,France
Yannis Salibur,fr FRA,"FW,MF",Guingamp,26,1991,16.9,472,627,75.3,7170,1931,250,284,88.0,148,192,77.1,42,78,53.8,3,3.7,3.1,-0.7,26,36,19,4,66,11,26.7,4,6,1,4,15,11,7,1,6,7,18,2,0,Matches,627,573,53,14,1,2,79,7,30,19,7,2,472,1,26,4,0,0,20,37,7,79,7,9,0,0,0,51,10,13,43.5,France
Yassine Benzia,dz ALG,"MF,FW",Lille,22,1994,25.4,1117,1440,77.6,18695,5888,531,612,86.8,421,515,81.7,112,183,61.2,5,5.5,4.8,-0.5,61,166,39,2,201,62,27.4,21,31,10,17,62,45,31,4,27,28,90,14,0,Matches,1440,1288,136,59,20,9,85,13,55,18,26,0,1117,16,34,7,0,0,53,55,2,85,28,41,0,0,0,139,11,8,57.9,France
Yassine El Ghanassy,be BEL,"MF,FW",Nantes,27,1990,7.2,230,293,78.5,3447,1066,133,151,88.1,74,96,77.1,12,21,57.1,0,1.2,2.0,-1.2,14,18,13,2,40,7,25.0,1,3,3,1,4,3,1,0,1,4,11,4,0,Matches,293,280,10,4,2,0,25,2,4,1,2,0,230,3,6,1,0,0,10,18,0,25,4,4,0,0,0,39,4,6,40.0,France
Yaya Sanogo,fr FRA,FW,Toulouse,24,1993,16.8,179,320,55.9,2494,539,109,172,63.4,54,95,56.8,9,16,56.3,0,0.4,0.4,-0.4,12,23,7,0,33,11,27.3,1,5,5,3,11,8,6,1,5,6,17,14,1,Matches,320,308,12,1,1,3,5,0,0,0,0,0,179,0,18,6,0,0,53,41,12,5,6,6,2,0,0,44,82,80,50.6,France
Yeni Ngbakoto,cd COD,"FW,MF",Guingamp,25,1992,6.4,130,195,66.7,1619,447,81,93,87.1,30,52,57.7,5,24,20.8,0,0.1,0.2,-0.1,2,8,6,3,12,11,30.0,4,6,1,3,10,7,10,0,10,9,20,6,0,Matches,195,176,17,6,0,1,25,5,6,1,3,0,130,2,6,1,0,0,9,10,1,25,9,10,0,0,0,21,6,13,31.6,France
Yoan Cardinale,fr FRA,GK,Nice,23,1994,10.0,235,283,83.0,6442,5059,43,43,100.0,113,115,98.3,79,125,63.2,0,0.0,0.0,0.0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,Matches,283,174,109,18,0,0,0,0,0,0,0,0,235,0,0,2,0,0,0,1,0,0,0,0,0,0,0,10,1,0,100.0,France
Yoann Andreu,fr FRA,DF,Angers,28,1989,23.0,946,1216,77.8,14091,6398,548,605,90.6,314,418,75.1,53,124,42.7,2,1.9,1.7,+0.1,14,55,17,14,87,48,41.0,40,6,2,16,39,23,23,5,18,37,85,75,1,Matches,1216,951,261,8,0,5,59,253,0,0,0,0,946,4,29,4,0,0,21,15,0,59,37,30,0,0,0,145,31,23,57.4,France
Yoann Gourcuff,fr FRA,"MF,FW",Rennes,31,1986,4.7,170,199,85.4,2401,561,92,105,87.6,53,60,88.3,10,15,66.7,2,0.9,1.1,+1.1,5,9,4,2,23,7,0.0,1,3,3,0,2,2,5,0,5,2,9,2,0,Matches,199,185,12,0,2,0,8,2,4,3,1,0,170,2,3,0,0,0,3,6,0,8,2,5,0,0,0,19,3,7,30.0,France
Yoann Salmier,gf GUF,DF,Strasbourg,24,1992,12.3,457,540,84.6,9722,3300,122,130,93.8,254,283,89.8,74,115,64.3,1,0.1,0.2,+0.9,2,13,3,0,29,15,41.7,10,5,0,5,12,7,11,6,5,26,41,62,1,Matches,540,523,15,15,0,12,0,0,0,0,0,0,457,2,1,2,0,0,13,7,0,0,26,13,0,0,0,45,11,10,52.4,France
Yohann Pelé,fr FRA,GK,Marseille,34,1982,8.2,181,235,77.0,5245,4025,21,21,100.0,90,91,98.9,69,122,56.6,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,1,1,2,0,Matches,235,161,74,13,0,0,0,0,0,0,0,0,181,0,0,1,0,0,0,2,0,0,1,0,0,0,0,17,5,0,100.0,France
Younousse Sankharé,sn SEN,MF,Bordeaux,27,1989,20.9,752,894,84.1,10894,3477,418,463,90.3,246,288,85.4,41,65,63.1,1,1.6,1.4,-0.6,20,68,10,2,115,33,11.8,10,20,3,4,34,30,15,4,11,21,54,7,0,Matches,894,869,19,14,4,3,5,5,0,0,0,0,752,6,10,5,0,0,34,35,5,5,21,23,0,1,0,115,28,27,50.9,France
Youri Tielemans,be BEL,MF,Monaco,20,1997,17.4,676,848,79.7,11712,3668,325,372,87.4,259,324,79.9,71,103,68.9,1,1.1,1.3,-0.1,17,81,5,0,109,47,30.9,14,28,5,17,55,38,24,5,19,34,81,20,1,Matches,848,817,27,16,8,9,24,6,4,3,1,0,676,4,18,1,0,0,34,26,0,24,34,24,0,0,0,119,24,21,53.3,France
Youssef Aït Bennasser,ma MAR,MF,Caen,21,1996,22.7,936,1135,82.5,18775,5869,338,384,88.0,420,483,87.0,153,213,71.8,0,0.7,0.7,-0.7,12,148,7,1,178,47,23.4,17,27,3,15,64,49,35,2,33,32,79,30,0,Matches,1135,1117,16,10,5,24,11,1,2,1,0,0,936,2,20,4,0,0,20,26,0,11,32,28,0,0,0,207,23,32,41.8,France
Youssouf Sabaly,sn SEN,DF,Bordeaux,24,1993,34.4,1661,2104,78.9,24297,10070,955,1068,89.4,496,643,77.1,114,194,58.8,5,3.7,3.3,+1.3,36,129,43,25,170,93,63.2,54,34,5,43,68,25,26,6,20,54,147,104,0,Matches,2104,1661,437,34,3,7,137,403,0,0,0,0,1661,6,85,3,0,0,38,31,2,137,54,61,0,0,0,235,40,41,49.4,France
Yoël Armougom,fr FRA,"DF,MF",Caen,19,1998,1.5,52,84,61.9,782,350,32,42,76.2,14,23,60.9,3,9,33.3,0,0.1,0.1,-0.1,1,5,3,1,6,2,100.0,0,1,1,1,1,0,1,1,0,1,3,2,1,Matches,84,56,28,1,0,1,9,26,1,0,1,0,52,0,8,0,0,0,2,2,0,9,1,1,0,0,0,5,3,3,50.0,France
Yuri Berchiche,es ESP,DF,Paris S-G,27,1990,19.1,1024,1184,86.5,12301,4254,642,696,92.2,235,283,83.0,29,46,63.0,4,2.1,2.0,+1.9,16,62,21,8,74,39,48.0,21,11,7,12,25,13,15,2,13,24,63,53,0,Matches,1184,1041,141,18,0,2,56,123,0,0,0,0,1024,2,28,4,0,0,18,28,3,56,24,27,0,0,0,89,39,17,69.6,France
Yusuf Sari,tr TUR,FW,Marseille,18,1998,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,France
Yves Bissouma,ml MLI,"MF,DF",Lille,20,1996,17.3,876,1042,84.1,14330,4194,410,459,89.3,333,385,86.5,81,110,73.6,1,0.7,1.1,+0.3,11,91,7,0,113,67,48.7,30,32,5,19,39,20,13,2,11,31,98,31,1,Matches,1042,973,61,19,9,6,8,42,0,0,0,0,876,8,20,3,0,0,37,11,4,8,31,50,0,0,0,122,22,11,66.7,France
